Datum;Zeit;PLU;Name;Kategorie
26.09.25;21:08:49;0;Planters Punch - 0,2;0
26.09.25;21:08:55;0;Planters Punch - 0,2;0
26.09.25;21:10:03;0;Touchdown - 0,2;0
26.09.25;21:10:32;0;Long island iced tea;0
26.09.25;21:10:37;0;Long island iced tea;0
26.09.25;21:10:43;0;Long island iced tea;0
26.09.25;21:13:05;0;Planters Punch - 0,2;0
26.09.25;21:14:04;0;Mai Tai - 0,2;0
26.09.25;21:14:23;0;Long island iced tea;0
26.09.25;21:15:08;0;Long island iced tea;0
26.09.25;21:15:29;0;Mai Tai - 0,2;0
26.09.25;21:15:58;0;Mai Tai - 0,2;0
26.09.25;21:16:32;0;Mai Tai - 0,2;0
26.09.25;21:16:42;0;Mai Tai - 0,2;0
26.09.25;21:16:52;0;Mai Tai - 0,2;0
26.09.25;21:17:03;0;Mai Tai - 0,2;0
26.09.25;21:18:12;0;Planters Wonder - 0,2;1
26.09.25;21:18:30;0;Planters Wonder - 0,2;1
26.09.25;21:21:49;0;Cuba Libre;0
26.09.25;21:21:55;0;Cuba Libre;0
26.09.25;21:22:02;0;Cuba Libre;0
26.09.25;21:24:33;0;Long island iced tea;0
26.09.25;21:25:55;0;Touchdown - 0,2;0
26.09.25;21:27:50;0;Planters Wonder - 0,2;1
26.09.25;21:29:51;0;Cuba Libre;0
26.09.25;21:30:37;0;Long island iced tea;0
26.09.25;21:31:01;0;Planters Punch - 0,2;0
26.09.25;21:31:20;0;Mai Tai - 0,2;0
26.09.25;21:31:29;0;Mai Tai - 0,2;0
26.09.25;21:31:47;0;Mai Tai - 0,2;0
26.09.25;21:32:37;0;Planters Punch - 0,2;0
26.09.25;21:33:09;0;Touchdown - 0,2;0
26.09.25;21:34:43;0;Touchdown - 0,2;0
26.09.25;21:35:16;0;Cuba Libre;0
26.09.25;21:35:59;0;Mai Tai - 0,2;0
26.09.25;21:37:09;0;Touchdown - 0,2;0
26.09.25;21:37:34;0;Exotic Dream - 0,2;1
26.09.25;21:38:00;0;Cuba Libre;0
26.09.25;21:39:27;0;Long island iced tea;0
26.09.25;21:39:34;0;Long island iced tea;0
26.09.25;21:41:34;0;Mai Tai - 0,2;0
26.09.25;21:41:47;0;Long island iced tea;0
26.09.25;21:43:19;0;Touchdown - 0,2;0
26.09.25;21:43:30;0;Touchdown - 0,2;0
26.09.25;21:45:38;0;Planters Wonder - 0,2;1
26.09.25;21:46:05;0;Touchdown - 0,2;0
26.09.25;21:46:29;0;Mai Tai - 0,2;0
26.09.25;21:47:04;0;Mai Tai - 0,2;0
26.09.25;21:47:22;0;Mai Tai - 0,2;0
26.09.25;21:47:33;0;Mai Tai - 0,2;0
26.09.25;21:47:54;0;Planters Punch - 0,2;0
26.09.25;21:55:49;0;Planters Punch - 0,2;0
26.09.25;21:59:50;0;Mai Tai - 0,2;0
26.09.25;21:59:59;0;Mai Tai - 0,2;0
26.09.25;22:00:09;0;Mai Tai - 0,2;0
26.09.25;22:00:28;0;Long island iced tea;0
26.09.25;22:03:05;0;Long island iced tea;0
26.09.25;22:09:09;0;Planters Punch - 0,2;0
26.09.25;22:09:20;0;Planters Punch - 0,2;0
26.09.25;22:10:10;0;Planters Punch - 0,2;0
26.09.25;22:12:35;0;Touchdown - 0,2;0
26.09.25;22:13:23;0;Cuba Libre;0
26.09.25;22:13:31;0;Cuba Libre;0
26.09.25;22:17:40;0;Touchdown - 0,2;0
26.09.25;22:17:57;0;Long island iced tea;0
26.09.25;22:18:05;0;Long island iced tea;0
26.09.25;22:18:12;0;Long island iced tea;0
26.09.25;22:18:20;0;Cuba Libre;0
26.09.25;22:19:51;0;Mai Tai - 0,2;0
26.09.25;22:27:35;0;Cuba Libre;0
26.09.25;22:29:58;0;Touchdown - 0,2;0
26.09.25;22:30:08;0;Touchdown - 0,2;0
26.09.25;22:30:30;0;Cuba Libre;0
26.09.25;22:30:38;0;Cuba Libre;0
26.09.25;22:30:45;0;Cuba Libre;0
26.09.25;22:30:57;0;Cuba Libre;0
26.09.25;22:31:22;0;Planters Punch - 0,2;0
26.09.25;22:31:30;0;Planters Punch - 0,2;0
26.09.25;22:32:02;0;Touchdown - 0,2;0
26.09.25;22:32:11;0;Touchdown - 0,2;0
26.09.25;22:32:53;0;Planters Punch - 0,2;0
26.09.25;22:33:14;0;Cuba Libre;0
26.09.25;22:39:36;0;Planters Punch - 0,2;0
26.09.25;22:40:03;0;Long island iced tea;0
26.09.25;22:47:34;0;Long island iced tea;0
26.09.25;22:47:40;0;Long island iced tea;0
26.09.25;22:49:47;0;Long island iced tea;0
